"","scorecutoff","tissue","which.one","gene","ensgene","module","p.val.mods"
"ENSG00000090565","1","cogdnotxad","rosmap","ENSG00000090565","ENSG00000090565","lightyellow","0.05217"
"ENSG00000167964","1","cogdnotxad","rosmap","ENSG00000167964","ENSG00000167964","white","0.3026"
"ENSG00000197562","1","cogdnotxad","rosmap","ENSG00000197562","ENSG00000197562","skyblue3","0.03455"
"ENSG00000177548","1","cogdnotxad","rosmap","ENSG00000177548","ENSG00000177548","orange","0.9852"
"ENSG00000141084","1","cogdnotxad","rosmap","ENSG00000141084","ENSG00000141084","darkgreen","0.9493"
"ENSG00000122257","1","cogdnotxad","rosmap","ENSG00000122257","ENSG00000122257","honeydew1","1"
"ENSG00000103479","1","cogdnotxad","rosmap","ENSG00000103479","ENSG00000103479","darkslateblue","0.9963"
"RBM35B","1","cogdnotxad","rosmap","RBM35B","RBM35B","void","1"
"ENSG00000168411","1","cogdnotxad","rosmap","ENSG00000168411","ENSG00000168411","darkturquoise","0.3335"
"ENSG00000076344","1","cogdnotxad","rosmap","ENSG00000076344","ENSG00000076344","orange","0.9852"
"ENSG00000007384","1","cogdnotxad","rosmap","ENSG00000007384","ENSG00000007384","turquoise","1"
"ENSG00000103269","1","cogdnotxad","rosmap","ENSG00000103269","ENSG00000103269","paleturquoise","1"
"ENSG00000140983","1","cogdnotxad","rosmap","ENSG00000140983","ENSG00000140983","orange","0.9852"
"ENSG00000159753","1","cogdnotxad","rosmap","ENSG00000159753","ENSG00000159753","lightgreen","0.8457"
"ENSG00000179580","1","cogdnotxad","rosmap","ENSG00000179580","ENSG00000179580","void","1"
"ENSG00000158717","1","cogdnotxad","rosmap","ENSG00000158717","ENSG00000158717","brown4","0.5351"
"ENSG00000103549","1","cogdnotxad","rosmap","ENSG00000103549","ENSG00000103549","lightyellow","0.05217"
"ENSG00000205937","1","cogdnotxad","rosmap","ENSG00000205937","ENSG00000205937","darkorange","0.7711"
"ENSG00000067836","1","cogdnotxad","rosmap","ENSG00000067836","ENSG00000067836","brown4","0.5351"
"ENSG00000103494","1","cogdnotxad","rosmap","ENSG00000103494","ENSG00000103494","darkturquoise","0.3335"
"ENSG00000167526","1","cogdnotxad","rosmap","ENSG00000167526","ENSG00000167526","lightsteelblue1","0.02599"
"ENSG00000140986","1","cogdnotxad","rosmap","ENSG00000140986","ENSG00000140986","void","1"
"ENSG00000134419","1","cogdnotxad","rosmap","ENSG00000134419","ENSG00000134419","darkmagenta","0.1144"
"ENSG00000140988","1","cogdnotxad","rosmap","ENSG00000140988","ENSG00000140988","magenta","1.356e-05"
"ENSG00000007376","1","cogdnotxad","rosmap","ENSG00000007376","ENSG00000007376","brown4","0.5351"
"ENSG00000166592","1","cogdnotxad","rosmap","ENSG00000166592","ENSG00000166592","sienna3","0.005939"
"ENSG00000085721","1","cogdnotxad","rosmap","ENSG00000085721","ENSG00000085721","darkorange","0.7711"
"ENSG00000171490","1","cogdnotxad","rosmap","ENSG00000171490","ENSG00000171490","honeydew1","1"
"ENSG00000159579","1","cogdnotxad","rosmap","ENSG00000159579","ENSG00000159579","thistle2","0.9925"
"RUNDC2A","1","cogdnotxad","rosmap","RUNDC2A","RUNDC2A","void","1"
"RUNDC2B","1","cogdnotxad","rosmap","RUNDC2B","RUNDC2B","void","1"
"ENSG00000103449","1","cogdnotxad","rosmap","ENSG00000103449","ENSG00000103449","white","0.3026"
"ENSG00000188322","1","cogdnotxad","rosmap","ENSG00000188322","ENSG00000188322","skyblue3","0.03455"
"ENSG00000168447","1","cogdnotxad","rosmap","ENSG00000168447","ENSG00000168447","void","1"
"ENSG00000166828","1","cogdnotxad","rosmap","ENSG00000166828","ENSG00000166828","void","1"
"ENSG00000103184","1","cogdnotxad","rosmap","ENSG00000103184","ENSG00000103184","bisque4","0.8572"
"ENSG00000179918","1","cogdnotxad","rosmap","ENSG00000179918","ENSG00000179918","black","2.599e-11"
"ENSG00000270466","1","cogdnotxad","rosmap","ENSG00000270466","ENSG00000270466","void","1"
"ENSG00000140623","1","cogdnotxad","rosmap","ENSG00000140623","ENSG00000140623","bisque4","0.8572"
"SEPX1","1","cogdnotxad","rosmap","SEPX1","SEPX1","void","1"
"ENSG00000099381","1","cogdnotxad","rosmap","ENSG00000099381","ENSG00000099381","red","0.004044"
"ENSG00000103037","1","cogdnotxad","rosmap","ENSG00000103037","ENSG00000103037","honeydew1","1"
"ENSG00000174938","1","cogdnotxad","rosmap","ENSG00000174938","ENSG00000174938","violet","0.322"
"ENSG00000189091","1","cogdnotxad","rosmap","ENSG00000189091","ENSG00000189091","darkorange","0.7711"
"ENSG00000178188","1","cogdnotxad","rosmap","ENSG00000178188","ENSG00000178188","orange","0.9852"
"ENSG00000171241","1","cogdnotxad","rosmap","ENSG00000171241","ENSG00000171241","navajowhite2","0.9996"
"ENSG00000196470","1","cogdnotxad","rosmap","ENSG00000196470","ENSG00000196470","magenta","1.356e-05"
"ENSG00000070915","1","cogdnotxad","rosmap","ENSG00000070915","ENSG00000070915","void","1"
"ENSG00000124067","1","cogdnotxad","rosmap","ENSG00000124067","ENSG00000124067","lightcyan1","0.1708"
"ENSG00000103042","1","cogdnotxad","rosmap","ENSG00000103042","ENSG00000103042","orange","0.9852"
"ENSG00000166558","1","cogdnotxad","rosmap","ENSG00000166558","ENSG00000166558","darkorange2","0.001981"
"ENSG00000158865","1","cogdnotxad","rosmap","ENSG00000158865","ENSG00000158865","white","0.3026"
"ENSG00000140675","1","cogdnotxad","rosmap","ENSG00000140675","ENSG00000140675","void","1"
"ENSG00000103546","1","cogdnotxad","rosmap","ENSG00000103546","ENSG00000103546","void","1"
"ENSG00000103257","1","cogdnotxad","rosmap","ENSG00000103257","ENSG00000103257","salmon4","9.573e-06"
"ENSG00000103064","1","cogdnotxad","rosmap","ENSG00000103064","ENSG00000103064","maroon","1.937e-05"
"ENSG00000103061","1","cogdnotxad","rosmap","ENSG00000103061","ENSG00000103061","navajowhite2","0.9996"
"ENSG00000065054","1","cogdnotxad","rosmap","ENSG00000065054","ENSG00000065054","salmon4","9.573e-06"
"ENSG00000135740","1","cogdnotxad","rosmap","ENSG00000135740","ENSG00000135740","floralwhite","0.6928"
"ENSG00000157106","1","cogdnotxad","rosmap","ENSG00000157106","ENSG00000157106","darkslateblue","0.9963"
"ENSG00000103056","1","cogdnotxad","rosmap","ENSG00000103056","ENSG00000103056","skyblue3","0.03455"
"ENSG00000185669","1","cogdnotxad","rosmap","ENSG00000185669","ENSG00000185669","magenta","1.356e-05"
"ENSG00000184602","1","cogdnotxad","rosmap","ENSG00000184602","ENSG00000184602","midnightblue","0.054"
"ENSG00000260873","1","cogdnotxad","rosmap","ENSG00000260873","ENSG00000260873","void","1"
"ENSG00000167208","1","cogdnotxad","rosmap","ENSG00000167208","ENSG00000167208","tan","7.401e-07"
"ENSG00000048471","1","cogdnotxad","rosmap","ENSG00000048471","ENSG00000048471","turquoise","1"
"ENSG00000185338","1","cogdnotxad","rosmap","ENSG00000185338","ENSG00000185338","black","2.599e-11"
"ENSG00000103326","1","cogdnotxad","rosmap","ENSG00000103326","ENSG00000103326","brown","1"
"ENSG00000005513","1","cogdnotxad","rosmap","ENSG00000005513","ENSG00000005513","purple","0.09035"
"ENSG00000158792","1","cogdnotxad","rosmap","ENSG00000158792","ENSG00000158792","violet","0.322"
"ENSG00000197912","1","cogdnotxad","rosmap","ENSG00000197912","ENSG00000197912","blue","0.9971"
"ENSG00000204991","1","cogdnotxad","rosmap","ENSG00000204991","ENSG00000204991","orange","0.9852"
"ENSG00000197471","1","cogdnotxad","rosmap","ENSG00000197471","ENSG00000197471","tan","7.401e-07"
"ENSG00000169682","1","cogdnotxad","rosmap","ENSG00000169682","ENSG00000169682","turquoise","1"
"ENSG00000162032","1","cogdnotxad","rosmap","ENSG00000162032","ENSG00000162032","floralwhite","0.6928"
"ENSG00000080603","1","cogdnotxad","rosmap","ENSG00000080603","ENSG00000080603","yellow","0.9861"
"ENSG00000185739","1","cogdnotxad","rosmap","ENSG00000185739","ENSG00000185739","lavenderblush3","0.0507"
"ENSG00000167978","1","cogdnotxad","rosmap","ENSG00000167978","ENSG00000167978","orange","0.9852"
"ENSG00000162009","1","cogdnotxad","rosmap","ENSG00000162009","ENSG00000162009","void","1"
"ENSG00000157350","1","cogdnotxad","rosmap","ENSG00000157350","ENSG00000157350","skyblue3","0.03455"
"ENSG00000103266","1","cogdnotxad","rosmap","ENSG00000103266","ENSG00000103266","brown4","0.5351"
"ENSG00000099365","1","cogdnotxad","rosmap","ENSG00000099365","ENSG00000099365","lightyellow","0.05217"
"ENSG00000103496","1","cogdnotxad","rosmap","ENSG00000103496","ENSG00000103496","purple","0.09035"
"ENSG00000196502","1","cogdnotxad","rosmap","ENSG00000196502","ENSG00000196502","turquoise","1"
"ENSG00000197165","1","cogdnotxad","rosmap","ENSG00000197165","ENSG00000197165","turquoise","1"
"SULT1A3-2","1","cogdnotxad","rosmap","SULT1A3-2","SULT1A3-2","void","1"
"SULT1A4-2","1","cogdnotxad","rosmap","SULT1A4-2","SULT1A4-2","void","1"
"ENSG00000127561","1","cogdnotxad","rosmap","ENSG00000127561","ENSG00000127561","brown4","0.5351"
"ENSG00000103528","1","cogdnotxad","rosmap","ENSG00000103528","ENSG00000103528","darkgreen","0.9493"
"ENSG00000103168","1","cogdnotxad","rosmap","ENSG00000103168","ENSG00000103168","white","0.3026"
"ENSG00000149930","1","cogdnotxad","rosmap","ENSG00000149930","ENSG00000149930","red","0.004044"
"ENSG00000198650","1","cogdnotxad","rosmap","ENSG00000198650","ENSG00000198650","void","1"
"ENSG00000169221","1","cogdnotxad","rosmap","ENSG00000169221","ENSG00000169221","floralwhite","0.6928"
"ENSG00000162065","1","cogdnotxad","rosmap","ENSG00000162065","ENSG00000162065","black","2.599e-11"
"ENSG00000183751","1","cogdnotxad","rosmap","ENSG00000183751","ENSG00000183751","turquoise","1"
"ENSG00000149922","1","cogdnotxad","rosmap","ENSG00000149922","ENSG00000149922","white","0.3026"
"ENSG00000103363","1","cogdnotxad","rosmap","ENSG00000103363","ENSG00000103363","steelblue","0.05112"
"ENSG00000141002","1","cogdnotxad","rosmap","ENSG00000141002","ENSG00000141002","honeydew1","1"
"ENSG00000153060","1","cogdnotxad","rosmap","ENSG00000153060","ENSG00000153060","floralwhite","0.6928"
"ENSG00000100726","1","cogdnotxad","rosmap","ENSG00000100726","ENSG00000100726","lightgreen","0.8457"
"ENSG00000159648","1","cogdnotxad","rosmap","ENSG00000159648","ENSG00000159648","darkgreen","0.9493"
"ENSG00000132604","1","cogdnotxad","rosmap","ENSG00000132604","ENSG00000132604","darkturquoise","0.3335"
"ENSG00000166848","1","cogdnotxad","rosmap","ENSG00000166848","ENSG00000166848","thistle2","0.9925"
"ENSG00000090447","1","cogdnotxad","rosmap","ENSG00000090447","ENSG00000090447","darkorange","0.7711"
"ENSG00000140682","1","cogdnotxad","rosmap","ENSG00000140682","ENSG00000140682","salmon4","9.573e-06"
"ENSG00000168286","1","cogdnotxad","rosmap","ENSG00000168286","ENSG00000168286","white","0.3026"
"ENSG00000131652","1","cogdnotxad","rosmap","ENSG00000131652","ENSG00000131652","brown4","0.5351"
"ENSG00000066654","1","cogdnotxad","rosmap","ENSG00000066654","ENSG00000066654","thistle1","0.003231"
"ENSG00000140993","1","cogdnotxad","rosmap","ENSG00000140993","ENSG00000140993","brown","1"
"ENSG00000166548","1","cogdnotxad","rosmap","ENSG00000166548","ENSG00000166548","floralwhite","0.6928"
"ENSG00000103534","1","cogdnotxad","rosmap","ENSG00000103534","ENSG00000103534","void","1"
"ENSG00000170537","1","cogdnotxad","rosmap","ENSG00000170537","ENSG00000170537","purple","0.09035"
"TMCO7","1","cogdnotxad","rosmap","TMCO7","TMCO7","void","1"
"ENSG00000157315","1","cogdnotxad","rosmap","ENSG00000157315","ENSG00000157315","void","1"
"ENSG00000011638","1","cogdnotxad","rosmap","ENSG00000011638","ENSG00000011638","darkorange","0.7711"
"ENSG00000166822","1","cogdnotxad","rosmap","ENSG00000166822","ENSG00000166822","yellow","0.9861"
"ENSG00000184857","1","cogdnotxad","rosmap","ENSG00000184857","ENSG00000184857","cyan","0.7456"
"TMEM188","1","cogdnotxad","rosmap","TMEM188","TMEM188","void","1"
"ENSG00000131634","1","cogdnotxad","rosmap","ENSG00000131634","ENSG00000131634","salmon4","9.573e-06"
"ENSG00000168701","1","cogdnotxad","rosmap","ENSG00000168701","ENSG00000168701","steelblue","0.05112"
"ENSG00000149932","1","cogdnotxad","rosmap","ENSG00000149932","ENSG00000149932","lightgreen","0.8457"
"TMEM8","1","cogdnotxad","rosmap","TMEM8","TMEM8","void","1"
"ENSG00000006327","1","cogdnotxad","rosmap","ENSG00000006327","ENSG00000006327","darkolivegreen","0.09873"
"ENSG00000048462","1","cogdnotxad","rosmap","ENSG00000048462","ENSG00000048462","void","1"
"ENSG00000178279","1","cogdnotxad","rosmap","ENSG00000178279","ENSG00000178279","void","1"
"ENSG00000090905","1","cogdnotxad","rosmap","ENSG00000090905","ENSG00000090905","darkslateblue","0.9963"
"ENSG00000103460","1","cogdnotxad","rosmap","ENSG00000103460","ENSG00000103460","lavenderblush3","0.0507"
"ENSG00000159713","1","cogdnotxad","rosmap","ENSG00000159713","ENSG00000159713","lightcyan","0.8078"
"ENSG00000172236","1","cogdnotxad","rosmap","ENSG00000172236","ENSG00000172236","void","1"
"ENSG00000197253","1","cogdnotxad","rosmap","ENSG00000197253","ENSG00000197253","navajowhite2","0.9996"
"ENSG00000095917","1","cogdnotxad","rosmap","ENSG00000095917","ENSG00000095917","void","1"
"ENSG00000116176","1","cogdnotxad","rosmap","ENSG00000116176","ENSG00000116176","void","1"
"ENSG00000102871","1","cogdnotxad","rosmap","ENSG00000102871","ENSG00000102871","lightsteelblue1","0.02599"
"ENSG00000131653","1","cogdnotxad","rosmap","ENSG00000131653","ENSG00000131653","red","0.004044"
"ENSG00000126602","1","cogdnotxad","rosmap","ENSG00000126602","ENSG00000126602","turquoise","1"
"ENSG00000167515","1","cogdnotxad","rosmap","ENSG00000167515","ENSG00000167515","turquoise","1"
"ENSG00000177238","1","cogdnotxad","rosmap","ENSG00000177238","ENSG00000177238","void","1"
"ENSG00000103197","1","cogdnotxad","rosmap","ENSG00000103197","ENSG00000103197","orange","0.9852"
"ENSG00000102904","1","cogdnotxad","rosmap","ENSG00000102904","ENSG00000102904","orange","0.9852"
"ENSG00000198211","1","cogdnotxad","rosmap","ENSG00000198211","ENSG00000198211","void","1"
"ENSG00000178952","1","cogdnotxad","rosmap","ENSG00000178952","ENSG00000178952","navajowhite2","0.9996"
"ENSG00000153066","1","cogdnotxad","rosmap","ENSG00000153066","ENSG00000153066","lightsteelblue1","0.02599"
"ENSG00000140830","1","cogdnotxad","rosmap","ENSG00000140830","ENSG00000140830","navajowhite2","0.9996"
"ENSG00000103275","1","cogdnotxad","rosmap","ENSG00000103275","ENSG00000103275","darkorange","0.7711"
"ENSG00000103353","1","cogdnotxad","rosmap","ENSG00000103353","ENSG00000103353","greenyellow","0.2597"
"ENSG00000118900","1","cogdnotxad","rosmap","ENSG00000118900","ENSG00000118900","yellowgreen","0.6676"
"ENSG00000169344","1","cogdnotxad","rosmap","ENSG00000169344","ENSG00000169344","void","1"
"UNKL-1","1","cogdnotxad","rosmap","UNKL-1","UNKL-1","void","1"
"UNKL-2","1","cogdnotxad","rosmap","UNKL-2","UNKL-2","void","1"
"ENSG00000140740","1","cogdnotxad","rosmap","ENSG00000140740","ENSG00000140740","royalblue","0.0004978"
"ENSG00000103194","1","cogdnotxad","rosmap","ENSG00000103194","ENSG00000103194","sienna3","0.005939"
"ENSG00000103404","1","cogdnotxad","rosmap","ENSG00000103404","ENSG00000103404","yellow","0.9861"
"ENSG00000187555","1","cogdnotxad","rosmap","ENSG00000187555","ENSG00000187555","salmon","2.443e-07"
"ENSG00000103043","1","cogdnotxad","rosmap","ENSG00000103043","ENSG00000103043","cyan","0.7456"
"ENSG00000168140","1","cogdnotxad","rosmap","ENSG00000168140","ENSG00000168140","black","2.599e-11"
"ENSG00000255439","1","cogdnotxad","rosmap","ENSG00000255439","ENSG00000255439","void","1"
"ENSG00000069329","1","cogdnotxad","rosmap","ENSG00000069329","ENSG00000069329","thistle1","0.003231"
"ENSG00000132612","1","cogdnotxad","rosmap","ENSG00000132612","ENSG00000132612","lightsteelblue1","0.02599"
"ENSG00000175267","1","cogdnotxad","rosmap","ENSG00000175267","ENSG00000175267","blue","0.9971"
"ENSG00000127580","1","cogdnotxad","rosmap","ENSG00000127580","ENSG00000127580","red","0.004044"
"ENSG00000103091","1","cogdnotxad","rosmap","ENSG00000103091","ENSG00000103091","pink","4.708e-05"
"ENSG00000161996","1","cogdnotxad","rosmap","ENSG00000161996","ENSG00000161996","orange","0.9852"
"ENSG00000103175","1","cogdnotxad","rosmap","ENSG00000103175","ENSG00000103175","lightcyan1","0.1708"
"ENSG00000127578","1","cogdnotxad","rosmap","ENSG00000127578","ENSG00000127578","skyblue3","0.03455"
"ENSG00000186153","1","cogdnotxad","rosmap","ENSG00000186153","ENSG00000186153","steelblue","0.05112"
"ENSG00000198373","1","cogdnotxad","rosmap","ENSG00000198373","ENSG00000198373","lightsteelblue1","0.02599"
"ENSG00000169180","1","cogdnotxad","rosmap","ENSG00000169180","ENSG00000169180","lightgreen","0.8457"
"XTP3TPA","1","cogdnotxad","rosmap","XTP3TPA","XTP3TPA","void","1"
"ENSG00000103489","1","cogdnotxad","rosmap","ENSG00000103489","ENSG00000103489","skyblue3","0.03455"
"ENSG00000090238","1","cogdnotxad","rosmap","ENSG00000090238","ENSG00000090238","darkorange","0.7711"
"ENSG00000158545","1","cogdnotxad","rosmap","ENSG00000158545","ENSG00000158545","yellow","0.9861"
"ENSG00000122299","1","cogdnotxad","rosmap","ENSG00000122299","ENSG00000122299","orange","0.9852"
"ENSG00000140948","1","cogdnotxad","rosmap","ENSG00000140948","ENSG00000140948","salmon","2.443e-07"
"ENSG00000159714","1","cogdnotxad","rosmap","ENSG00000159714","ENSG00000159714","floralwhite","0.6928"
"ENSG00000153786","1","cogdnotxad","rosmap","ENSG00000153786","ENSG00000153786","plum2","0.003351"
"ENSG00000140836","1","cogdnotxad","rosmap","ENSG00000140836","ENSG00000140836","tan","7.401e-07"
"ENSG00000184517","1","cogdnotxad","rosmap","ENSG00000184517","ENSG00000184517","green","0.003341"
"ENSG00000184939","1","cogdnotxad","rosmap","ENSG00000184939","ENSG00000184939","grey60","1"
"ENSG00000179588","1","cogdnotxad","rosmap","ENSG00000179588","ENSG00000179588","turquoise","1"
"ENSG00000155592","1","cogdnotxad","rosmap","ENSG00000155592","ENSG00000155592","lightsteelblue1","0.02599"
"ENSG00000103343","1","cogdnotxad","rosmap","ENSG00000103343","ENSG00000103343","white","0.3026"
"ENSG00000261611","1","cogdnotxad","rosmap","ENSG00000261611","ENSG00000261611","bisque4","0.8572"
"ENSG00000010539","1","cogdnotxad","rosmap","ENSG00000010539","ENSG00000010539","darkturquoise","0.3335"
"ENSG00000122386","1","cogdnotxad","rosmap","ENSG00000122386","ENSG00000122386","brown4","0.5351"
"ENSG00000085644","1","cogdnotxad","rosmap","ENSG00000085644","ENSG00000085644","red","0.004044"
"ENSG00000167377","1","cogdnotxad","rosmap","ENSG00000167377","ENSG00000167377","thistle2","0.9925"
"ENSG00000006194","1","cogdnotxad","rosmap","ENSG00000006194","ENSG00000006194","darkturquoise","0.3335"
"ENSG00000185947","1","cogdnotxad","rosmap","ENSG00000185947","ENSG00000185947","magenta","1.356e-05"
"ENSG00000158805","1","cogdnotxad","rosmap","ENSG00000158805","ENSG00000158805","orange","0.9852"
"ENSG00000166188","1","cogdnotxad","rosmap","ENSG00000166188","ENSG00000166188","red","0.004044"
"ENSG00000102935","1","cogdnotxad","rosmap","ENSG00000102935","ENSG00000102935","lightcyan1","0.1708"
"ZNF434","1","cogdnotxad","rosmap","ZNF434","ZNF434","void","1"
"ENSG00000225614","1","cogdnotxad","rosmap","ENSG00000225614","ENSG00000225614","red","0.004044"
"ENSG00000103199","1","cogdnotxad","rosmap","ENSG00000103199","ENSG00000103199","honeydew1","1"
"ZNF553","1","cogdnotxad","rosmap","ZNF553","ZNF553","void","1"
"ENSG00000167981","1","cogdnotxad","rosmap","ENSG00000167981","ENSG00000167981","greenyellow","0.2597"
"ENSG00000167962","1","cogdnotxad","rosmap","ENSG00000167962","ENSG00000167962","red","0.004044"
"ENSG00000102870","1","cogdnotxad","rosmap","ENSG00000102870","ENSG00000102870","turquoise","1"
"ENSG00000167395","1","cogdnotxad","rosmap","ENSG00000167395","ENSG00000167395","red","0.004044"
